,logFC,AveExpr,t,P.Value,adj.P.Val,B
PTGS2,4.356190704990284,1.2271985077374512,32.31070848919913,1.0884889482114888e-172,3.0504690935495475e-172,384.02567062146034
RP11-274B21.9,2.9191927522703582,-2.076256006338334,32.30841827512975,1.1362387912159774e-172,3.1830271597767554e-172,384.10161077144824
DDX41,1.044733331010975,5.8116983067068,32.305797974538045,1.1934447463409697e-172,3.342841410033258e-172,383.4438862988453
AC002116.8,4.943935588707905,-3.1932918965716284,32.278193026967635,2.0022874794375264e-172,5.602501128079708e-172,383.5616644135471
LINC00115,1.8888004299575434,-0.49426317654393753,32.27505702367445,2.1235076555214985e-172,5.940116239072386e-172,383.4356066655389
ITPKB,1.4193042442427508,5.559530997845526,32.26858040335547,2.397579203823567e-172,6.704131423013765e-172,382.7590302028983
LA16c-390E6.4,2.8918206955101713,-2.9413640046135674,32.239497391131955,4.135094635256338e-172,1.1548903360005867e-171,382.83181812693056
CERKL,1.900181605523375,2.7461969374291257,32.231498424692404,4.803797457553105e-172,1.3409470100989349e-171,382.39288490687744
RAB11FIP4,1.682352033625068,5.42482147750202,32.22370925447945,5.558710100414502e-172,1.5508604036884803e-171,381.92610020602433
EPHB6,3.054804538185537,2.122411302423769,32.208864487148766,7.341351014338527e-172,2.047672955279715e-171,382.0416045363019
PMS2P3,1.270646559824809,1.0055318079778515,32.20237990492536,8.28977307852393e-172,2.310995933690094e-171,382.01153655116406
SSH1,1.3035574796714355,5.479119126663113,32.18521888246609,1.1433465729029947e-171,3.184876224060276e-171,381.2020903605234
NSUN5P1,1.753930305886418,4.404552867590028,32.18057657429175,1.247237664298782e-171,3.4733614776066776e-171,381.205760260577
IGHD,5.6297829645920885,1.0830999018866407,32.1776232040097,1.3181909848173477e-171,3.6695119944325644e-171,381.5432415299922
FBXL15,1.970541008270592,2.852697762352407,32.162334042134894,1.7553666675982837e-171,4.882659510186949e-171,381.0838862289253
C16orf72,1.3319362019781762,6.766032899856337,32.14485346807741,2.4354236231687716e-171,6.7680750694890375e-171,380.3962124998463
RPL12P4,2.26496910311762,-1.1225495152020715,32.144584497013255,2.4477244712293793e-171,6.801369409852436e-171,381.01003268925626
SLC6A16,2.8733748878323535,-0.5691310068826028,32.138697151846216,2.733090001679592e-171,7.593306950382542e-171,380.8852690004338
SATB1,2.313646628907138,4.076204701306371,32.132508835869515,3.068966073373368e-171,8.523122306282732e-171,380.3477926101782
BBC3,2.1679839460295427,3.233231928482632,32.1210343807706,3.8047450795533607e-171,1.0556862898721539e-170,380.25744020367705
LCNL1,3.6917798108242605,-3.5871069648273664,32.10326706710835,5.306822498756547e-171,1.4720766602271002e-170,380.29672372831953
RP11-540O11.1,2.8036418567840524,-2.282690192607724,32.10279635364282,5.353809248512998e-171,1.484916537456465e-170,380.25843735015064
ATXN7,1.3521072518664186,4.682429748623115,32.09926772714207,5.719539516507476e-171,1.586147268972696e-170,379.65356300603474
CD28,2.827145576094439,1.6715985438328549,32.096464313916286,6.027826436238463e-171,1.671205240904646e-170,379.9805601082583
SYNJ1,1.4186668319848676,3.7753365178225833,32.071242075851764,9.666608631492803e-171,2.6779544454533344e-170,379.2443705226944
RP11-574K11.24,1.5323447751459445,1.4269733321430405,32.068348895579454,1.0204705819815405e-170,2.8266556026718727e-170,379.4743072538691
DTX2P1-UPK3BP1-PMS2P11,1.260602482711007,1.2791343780914466,32.06162429261991,1.1573942296189973e-170,3.204673893508995e-170,379.3593701099796
ETV6,1.3785309501954952,6.0533719958844925,32.05248360752856,1.3734263421306352e-170,3.8023430014148456e-170,378.69008835244097
PCNXL3,1.016619430771522,5.945828978946391,32.038867987614765,1.7721855793553923e-170,4.9050327997795845e-170,378.43965788381297
RP11-640L9.2,2.4019336746990665,-1.9844600220805217,32.03109027522034,2.0499513445370134e-170,5.672351036733476e-170,378.9098147579482
IGF2BP2,3.6988570186703704,1.533113310648401,32.03077749233065,2.06198967999289e-170,5.704918692594632e-170,378.76315945113504
PYCARD,2.7142795315688772,5.086941095747646,32.02956518899046,2.1093201937656057e-170,5.835108220315377e-170,378.31420631542005
ZBTB49,1.0101714522892338,1.9244543225658828,32.02542914019618,2.2791248211768573e-170,6.3032045835672456e-170,378.6285548276911
CDS2,1.2766191504154252,6.039985184206773,31.996046574161657,3.9502465826826215e-170,1.0916372289380547e-169,377.6346120077029
RRN3P3,1.0282658618539817,1.7709111066975605,31.96839946150063,6.627337353710436e-170,1.8295378917703363e-169,377.57629258539924
AP001055.6,2.4372793542520066,-2.705094126563166,31.96797417111802,6.680293922677113e-170,1.843917386844209e-169,377.74764237821495
MICB,2.3456632892015823,2.849301905772342,31.96692151894412,6.813195225782555e-170,1.880356894433751e-169,377.42788825722766
FEM1A,1.447533449422696,1.5766130251176365,31.960397022094284,7.697976550654836e-170,2.1239935299546467e-169,377.4433964195689
RP11-50C13.1,1.9530468054380523,-1.5896984246795085,31.947866735721203,9.732117808595777e-170,2.6841992241861356e-169,377.3435210147396
SULT1A1,2.2458843023183457,4.602671166957945,31.94718865471636,9.856387636033239e-170,2.718120921700156e-169,376.8161753513905
C5orf45,1.498034667081856,4.059984403939476,31.94211141114024,1.0838702929949364e-169,2.988240527415947e-169,376.7874883089509
KIAA2013,1.3826596622626157,6.088336958581662,31.941466269780204,1.0970334972562216e-169,3.0241390631696486e-169,376.6117536777615
RP11-632K20.2,2.5100708785221904,-2.157603876405799,31.936505272699055,1.2037424064945988e-169,3.3178677282565896e-169,377.14604607459916
CLEC6A,3.7576047514510487,-3.9061988677397075,31.932594539962967,1.295125668265747e-169,3.5678948370900734e-169,377.11253919003195
GSAP,1.5689846632967583,3.9400566808013213,31.917082681285795,1.7312259473581715e-169,4.7668186572319885e-169,376.3364221005069
C9orf156,1.080817498683226,3.3072319910282872,31.915881084098412,1.7705855537525105e-169,4.8745608764359465e-169,376.4085572230715
TNNC1,3.258980172612925,-1.3421964049302586,31.910805821423605,1.9469443032323906e-169,5.358701179299725e-169,376.6442162841132
RP11-400F19.18,2.7743598637574447,-1.8952569931389465,31.8962122661652,2.558116163918523e-169,7.038133072749926e-169,376.3862706839435
CHD2,1.13746379647983,6.472018461708328,31.891683642749015,2.784271765078751e-169,7.6583698899602e-169,375.6675226021308
VPS4A,0.9477694331758819,5.746881460540841,31.875736233218444,3.752011890056162e-169,1.0313541160190614e-168,375.39722909517343
KIAA0125,4.36046800748611,-0.43012719695259694,31.8649468794167,4.5910056617134273e-169,1.2613240234742362e-168,375.7626626127855
TRBV3-1,3.5633991032243957,-2.7701433613281043,31.863651200455696,4.7036228572283116e-169,1.2920971221873944e-168,375.79974136877064
POLR2E,1.1526223059247478,6.332573957594319,31.84720182952724,6.397976444271317e-169,1.756631588370253e-168,374.84037913541823
RP11-1376P16.2,2.277810350860052,-2.0790679334510638,31.845572662985415,6.595912896541578e-169,1.8107430518617437e-168,375.44494816937953
FAM104A,1.137483080907642,5.145358006315813,31.84013955536515,7.301336896349171e-169,2.0031050849710204e-168,374.767260185988
VSIG8,3.145148783199704,-2.926688705095882,31.83551116702746,7.961464231238102e-169,2.183645406398467e-168,375.27773958596595
C9orf16,1.6335071975218511,4.8609973926278505,31.81207180667195,1.2340901258221454e-168,3.3826396015566356e-168,374.2653385334703
TRBV7-3,3.2973049363438793,-3.110492832227066,31.80582623678817,1.3869597033147394e-168,3.800673990247073e-168,374.7275191790268
HBP1,1.0686765726425937,6.332155795677074,31.80154988339678,1.5024113413684574e-168,4.1165140467835443e-168,373.98709977496685
HCP5,2.26897063696444,4.916625185199749,31.78889571123296,1.9034392624513858e-168,5.212616030746188e-168,373.82744307053696
CABP7,2.967137771383843,-1.8137515933226478,31.778183474234787,2.3254949885472116e-168,6.3651434995802545e-168,374.17932711808845
RP11-407G23.5,3.1402897653499418,-3.371139795320183,31.73506869336611,5.2062833266630785e-168,1.4235512082688438e-167,373.4122005517603
RRAGD,2.1878305233832274,3.476195441315449,31.734625867804247,5.249552635181748e-168,1.4351975540128757e-167,372.9957619399306
APOBEC3H,2.7456790096111057,-1.024188827553639,31.70844522190198,8.562878098502407e-168,2.3398370103202256e-167,372.855941174199
ARIH2OS,1.5066717409994503,0.15804520938370176,31.683287869007355,1.3701955821517733e-167,3.741701486873704e-167,372.3500700314268
TLR5,2.658868976975467,4.004587707021319,31.67499202782351,1.5999287493921112e-167,4.366806301347782e-167,371.80329779469395
GMPR2,1.2852784057043554,5.7173184062514,31.657385384380365,2.2231182349807482e-167,6.06382834352011e-167,371.31873393648254
TRBV11-2,3.4374751072701644,-3.2460042043221105,31.65578559624326,2.2905653766150917e-167,6.246996481677522e-167,371.9297688883724
TRBV5-6,3.354912695512118,-3.5729457614817295,31.653844283376557,2.3751644300466174e-167,6.476889522941348e-167,371.90072006794736
FKBP1A,1.2418939289887314,7.481872916947647,31.649890714324805,2.557235549352564e-167,6.972488198748198e-167,371.12564100135194
HELB,1.571884369975121,3.0836018900083273,31.648872382969678,2.6063503280847942e-167,7.104579179738324e-167,371.45238757499845
AC016757.3,3.0991310007218904,-2.242662392316333,31.636525019284477,3.282519058392099e-167,8.945432999775236e-167,371.5463071299226
KLF7,1.9003450522540852,4.671768160722336,31.634006269715155,3.4406546302944635e-167,9.372772136392766e-167,370.9567103012981
AC079922.3,1.5670337253142095,0.03388170896836973,31.619483597765008,4.512875060753195e-167,1.229205774434443e-166,371.1640130019205
RP11-2C24.3,2.102252655414711,0.7161989611769906,31.616270694173206,4.791991471563519e-167,1.3047288662480341e-166,371.0731365666462
GDPD3,3.128492894395638,1.8142050325142145,31.61566345483196,4.846652062864341e-167,1.3194423201132862e-166,370.98264157731575
SATB1-AS1,3.2114615981072734,-1.678271852443556,31.615589066148576,4.853390866243016e-167,1.3211075483660342e-166,371.1407279697403
TRBV19,3.652477414915228,-1.461208319530978,31.60370923378088,6.0591081789502126e-167,1.6486735552254997e-166,370.9131690481809
RP11-661A12.5,3.7524264884250744,-2.576841599937048,31.586497791757978,8.35618574497507e-167,2.272540143703847e-166,370.62142257602926
GJB6,5.120524252689764,-2.2477341389641112,31.574657274978986,1.0424057386642188e-166,2.833465304482724e-166,370.39227063341906
MS4A1,5.22501065658857,1.3494715498531773,31.56773177799261,1.1863171669106476e-166,3.22340752528875e-166,370.12697941306783
ZNF581,1.3791153582859441,3.9518676031070203,31.566544186374568,1.212918608070605e-166,3.2952662107213677e-166,369.78627321432435
MED22,1.0756752634122586,4.939879533223426,31.56370207913525,1.2790267555260493e-166,3.473980599408348e-166,369.61992397280426
LRG1,5.137524119924762,4.72406887214424,31.553309333536202,1.552944944691301e-166,4.2152780351748544e-166,369.44527975609265
GLTSCR2,1.7292223567430867,7.5047099684402445,31.546787676985137,1.7540366204114175e-166,4.7586840998260963e-166,369.20051847475753
CTD-2639E6.9,2.129349147516897,-2.900379229736726,31.54443660546078,1.8327467788905893e-166,4.9715889634273455e-166,369.84478032723496
ADA,1.9746313684918366,2.761987185676676,31.513697111763953,3.253358306232786e-166,8.812821122864989e-166,368.9738358471726
TNFSF12,1.332924795695014,4.298980889029638,31.513200290466045,3.2836711620824033e-166,8.892665495681531e-166,368.7438408846025
HNRNPA1P49,2.7637906532934178,-2.859313388173592,31.511227577166625,3.4068456585503195e-166,9.223888054507175e-166,369.22459013184886
TNNC2,3.3098882215247554,-1.6579428879528297,31.509634755975316,3.509662364327208e-166,9.50104876603491e-166,369.16394300198
MYBPH,3.5242750699707726,-2.7813627544832484,31.506564642148337,3.716671538953757e-166,1.0058881687994113e-165,369.1357859174528
NLRX1,1.6274661921087978,3.8360048553088677,31.50431936419069,3.8757517782325085e-166,1.0488083548179192e-165,368.6421575068138
PDK3,1.6435051944001073,3.871574670601794,31.498172492895222,4.346958857457509e-166,1.176170778756656e-165,368.5222329745905
CD93,1.8982679225958377,6.244878366823356,31.49225978839465,4.854172024606548e-166,1.3127401808332452e-165,368.2148109381704
NOXRED1,2.2219980452025587,-1.2342891042476483,31.491852592679344,4.89120558518313e-166,1.3225869717287038e-165,368.82076378136145
LA16c-390H2.4,3.023706382330149,-2.63791173364743,31.487858111227787,5.2698108194272375e-166,1.4244181955285636e-165,368.7835471131307
NR6A1,2.5939278954148084,1.8643860134632906,31.484431020619116,5.617903667477878e-166,1.518313702725921e-165,368.5295903929548
RP13-977J11.2,2.41732298788716,-0.20554344210212233,31.458505034280922,9.113955214599714e-166,2.4609764652694883e-165,368.1699033566223
KREMEN1,2.475770841576112,4.554219462210733,31.45527726814118,9.679792025344573e-166,2.613433108152011e-165,367.6336098597686
GPR15,4.138582589849137,-3.147944006317378,31.424288572629404,1.7257822571744657e-165,4.654090292329311e-165,367.61088321827555
NPRL2,1.1255863875116132,4.270323540181372,31.421829011286988,1.8068219117978968e-165,4.871401041709486e-165,367.0431640393878
REEP4,1.5180335141033385,4.458177346699521,31.41767391286875,1.952462282339418e-165,5.263396227552892e-165,366.942989617763
DTX2P1,1.7722464201631876,0.5302922078205643,31.406010574647087,2.42706942264749e-165,6.540339322130511e-165,367.1615349246965
AC144831.1,2.411746720733654,0.03672888700752059,31.39238633649438,3.1294014303823967e-165,8.429738285519607e-165,366.9289997676101
ZBTB7A,0.9600759895077458,5.3487534677410045,31.389722712739875,3.2888195129567103e-165,8.856919799061814e-165,366.34472122902775
H3F3AP4,2.07503842298666,6.320668778461063,31.37582147124315,4.2623822035051493e-165,1.1475852199575279e-164,366.0406356651421
GTSF1,3.1332424611111187,-1.4111184739731495,31.37451617991177,4.367429753473727e-165,1.1757187321138399e-164,366.6386906847947
ATXN7L1,1.1913511698760435,3.014868319717538,31.369791856364056,4.7697401810735215e-165,1.2836959128991588e-164,366.25596364554013
EDC4,0.9731534021661945,5.568843137934858,31.368929984009636,4.847034341310462e-165,1.3043330724621084e-164,365.9442481009451
SPATA20P1,3.235231491735623,-3.0880874902456954,31.356606110916307,6.099560437512501e-165,1.6409710410736609e-164,366.34852983454863
SLCO4A1,3.178819128411092,0.9794896424292818,31.355816016400386,6.190104712882587e-165,1.6649084981844516e-164,366.2010123569884
STARD3,1.9587219178774635,5.6472815162770535,31.351797977888744,6.671785456393356e-165,1.7942355418307782e-164,365.6207824617886
CTSC,1.9734268623042857,6.162263919748686,31.328494036760393,1.0303311649035296e-164,2.7701561952596163e-164,365.16403461827764
FKBP1B,2.0262990914437804,0.9013173355632713,31.326833014393124,1.062742820836102e-164,2.856930439859534e-164,365.66581474624724
RP11-46D6.1,1.9606497854275151,2.783795465155062,31.297325874829816,1.842304990130687e-164,4.9501022125712586e-164,364.93719574106933
CTD-2231E14.8,1.078215076478867,4.706107065024549,31.293290589621986,1.98624978898033e-164,5.33619346293223e-164,364.59820620485584
DNAJB1,2.144456623522407,7.3611468899045285,31.284738297203134,2.329572615187228e-164,6.256179333237669e-164,364.31650325003994
SLAMF1,3.3038580912312367,1.0047090743842788,31.279847383150237,2.5519562296215116e-164,6.850802618448042e-164,364.78420574334604
NPIPB11,1.779167213989513,0.8687034956946654,31.276749075526638,2.703688145991303e-164,7.257214232384088e-164,364.73485101236065
SCAND2P,1.236414303286367,3.0766516276100893,31.262541533968417,3.523485145068642e-164,9.4517333267565e-164,364.2487306282805
KBTBD11,2.5180761487901324,2.1822078677343892,31.261748757846576,3.575938162576656e-164,9.591226994965044e-164,364.34692569514215
C12orf76,0.987941455826292,3.1674772483307843,31.227129288622006,6.817198254171951e-164,1.826864634350394e-163,363.57599826089694
IRF9,1.6638544440244063,6.150112159415877,31.225369815041486,7.044429546735132e-164,1.8872815788679896e-163,363.2430542653022
BAK1,1.2906067911697177,4.644154903188083,31.207086118326394,9.904026430701827e-164,2.6517272329270994e-163,362.99851556744386
AP003068.23,2.15792706427437,0.688015816392854,31.19347475492285,1.2763060753197737e-163,3.415919989893144e-163,363.1946079187471
SDR39U1,1.1774013730658694,4.772247308390599,31.18776829056216,1.4194783307861395e-163,3.798629172974374e-163,362.62630171048863
FBXO33,1.196722920478154,3.4568924397821816,31.18742234105666,1.4286569888832423e-163,3.822710310390535e-163,362.79325792613264
RP11-206L10.5,4.100346381436422,-3.7768107587725352,31.174576950644845,1.8149324685876726e-163,4.8550586439297435e-163,362.97544874049527
TNFAIP6,2.5557284985326563,3.2309639223732978,31.155164683940182,2.6056146897539808e-163,6.965796854672694e-163,362.22670389351816
